,SME_offers,SME,Social_clause,G_clause,G_criterion,G_weight,Price_weight,Award_price,Legal_status,Departement,Procedure_type,CPV,Framework,Advertising,Id_contract,Allotment,Month,Contract_type,SME_ratio,Other_offers,SIREN,Participation
670573,0.0,0,0,0,0,0.0,40.0,14.692885078159868,73,54,open,65120000,0,43.0,22-95848,0,2022_July,Services,0.0,3.0,245400171,0
219434,1.0,0,0,0,0,0.0,100.0,11.512925464970229,41,92,open,79311000,1,31.0,22-95940,0,2022_July,Services,1.0,0.0,279200406,1
1099955,1.0,0,0,0,0,0.0,40.0,12.043553716032399,92,35,open,16700000,0,30.0,22-95945,0,2022_July,Supplies,0.25,3.0,483776589,1
853983,0.0,0,1,1,0,0.0,40.0,16.774854587135206,73,02,negotiated,65120000,0,57.0,22-95985,0,2022_July,Services,0.0,2.0,240200477,0
1033863,0.0,0,0,0,0,0.0,30.0,14.289315403424832,72,10,open,30200000,1,35.0,22-95995,0,2022_July,Supplies,0.0,3.0,221000052,0
1031874,0.0,0,0,0,0,0.0,40.0,12.125783153241152,72,10,open,37535291,0,36.0,22-96014,0,2022_July,Supplies,0.0,4.0,221000052,0
188861,2.0,1,0,0,0,0.0,30.0,13.589893951167666,72,83,open,65120000,0,41.0,22-96087,0,2022_July,Services,1.0,0.0,218300911,1
491097,0.0,1,0,0,0,0.0,50.0,12.13607257055547,73,31,open,71241000,0,41.0,22-96088,0,2022_July,Services,0.0,5.0,243100518,0
408755,1.0,0,0,0,0,0.0,40.0,11.512925464970229,72,76,open,15119000,1,32.0,22-96134,1,2022_July,Supplies,0.5,1.0,217601145,1
408756,2.0,1,0,0,0,0.0,40.0,9.903487552536127,72,76,open,15500000,1,32.0,22-96134,1,2022_July,Supplies,1.0,0.0,217601145,1
408758,2.0,1,0,0,0,0.0,40.0,10.596634733096073,72,76,open,15300000,1,32.0,22-96134,1,2022_July,Supplies,1.0,0.0,217601145,1
408747,1.0,1,0,0,0,0.0,40.0,11.002099841204238,72,76,open,15980000,1,32.0,22-96134,1,2022_July,Supplies,1.0,0.0,217601145,1
408748,1.0,1,0,0,0,0.0,40.0,11.002099841204238,72,76,open,15910000,1,32.0,22-96134,1,2022_July,Supplies,1.0,0.0,217601145,1
408749,1.0,0,0,0,0,0.0,40.0,12.542544882151386,72,76,open,15896000,1,32.0,22-96134,1,2022_July,Supplies,0.3333333333333333,2.0,217601145,1
408751,1.0,1,0,0,0,0.0,40.0,12.611537753638338,72,76,open,15110000,1,32.0,22-96134,1,2022_July,Supplies,1.0,0.0,217601145,1
408752,1.0,1,0,0,0,0.0,40.0,11.512925464970229,72,76,open,15113000,1,32.0,22-96134,1,2022_July,Supplies,0.5,1.0,217601145,1
408754,1.0,1,0,0,0,0.0,40.0,11.84939770159144,72,76,open,15112000,1,32.0,22-96134,1,2022_July,Supplies,1.0,0.0,217601145,1
113504,5.0,0,0,0,0,0.0,40.0,13.815510557964274,73,59,open,72000000,1,32.0,22-96135,0,2022_July,Services,1.0,0.0,200093201,1
369629,2.0,1,0,0,0,0.0,30.0,16.43737362411422,73,62,negotiated,45222100,0,29.0,22-96145,0,2022_July,Works,1.0,0.0,256203936,1
868735,3.0,1,1,1,0,0.0,40.0,12.585867746887207,72,37,restricted,71221000,0,33.0,22-96220,0,2022_July,Services,1.0,0.0,213700545,1
698381,0.0,0,1,0,0,0.0,35.0,12.788288265382837,73,29,negotiated,72260000,1,34.0,22-96255,0,2022_July,Services,0.0,1.0,130003981,0
456307,1.0,1,0,0,1,10.0,40.0,14.64720285390909,41,77,open,39143116,1,36.0,22-96370,1,2022_July,Supplies,1.0,0.0,776056467,1
456316,3.0,1,0,0,1,10.0,40.0,15.596546063829354,41,77,open,39113500,1,36.0,22-96370,1,2022_July,Supplies,1.0,0.0,776056467,1
456317,1.0,1,0,0,1,10.0,40.0,13.777781691454205,41,77,open,33100000,1,36.0,22-96370,1,2022_July,Supplies,1.0,0.0,776056467,1
456318,1.0,1,0,0,1,10.0,40.0,15.293472107609988,41,77,open,39122100,1,36.0,22-96370,1,2022_July,Supplies,1.0,0.0,776056467,1
456319,3.0,1,0,0,1,10.0,40.0,14.634718419746692,41,77,open,33194000,1,36.0,22-96370,1,2022_July,Supplies,1.0,0.0,776056467,1
456320,2.0,1,0,0,1,10.0,40.0,15.39327244041113,41,77,open,31500000,1,36.0,22-96370,1,2022_July,Supplies,1.0,0.0,776056467,1
456322,1.0,1,0,0,1,10.0,40.0,16.96274717001389,41,77,open,42923000,1,36.0,22-96370,1,2022_July,Supplies,1.0,0.0,776056467,1
456323,1.0,0,0,0,1,5.0,35.0,13.369223455335854,41,77,open,39330000,1,36.0,22-96370,1,2022_July,Supplies,0.5,1.0,776056467,1
456325,5.0,1,0,0,1,5.0,35.0,15.008216225828964,41,77,open,33123100,1,36.0,22-96370,1,2022_July,Supplies,1.0,0.0,776056467,1
456308,1.0,1,0,0,1,10.0,40.0,15.529092246128306,41,77,open,39157000,1,36.0,22-96370,1,2022_July,Supplies,1.0,0.0,776056467,1
456309,1.0,1,0,0,1,10.0,40.0,15.503110641740568,41,77,open,33945000,1,36.0,22-96370,1,2022_July,Supplies,1.0,0.0,776056467,1
456310,7.0,1,0,0,1,10.0,40.0,14.64720285390909,41,77,open,34221200,1,36.0,22-96370,1,2022_July,Supplies,1.0,0.0,776056467,1
456311,3.0,1,0,0,1,10.0,40.0,15.427059440731856,41,77,open,33100000,1,36.0,22-96370,1,2022_July,Supplies,1.0,0.0,776056467,1
456312,2.0,1,0,0,1,10.0,40.0,13.727282441046748,41,77,open,30193000,1,36.0,22-96370,1,2022_July,Supplies,1.0,0.0,776056467,1
456313,4.0,1,0,0,1,10.0,40.0,14.668708975772434,41,77,open,39134100,1,36.0,22-96370,1,2022_July,Supplies,1.0,0.0,776056467,1
456314,3.0,1,0,0,1,10.0,40.0,15.008216225828964,41,77,open,39157000,1,36.0,22-96370,1,2022_July,Supplies,1.0,0.0,776056467,1
456315,2.0,1,0,0,1,10.0,40.0,16.115210894045283,41,77,open,33192000,1,36.0,22-96370,1,2022_July,Supplies,1.0,0.0,776056467,1
917406,1.0,1,0,0,0,0.0,40.0,13.2133460251162,73,85,open,71241000,0,35.0,22-96407,0,2022_July,Services,1.0,0.0,258502962,1
568833,1.0,1,0,0,0,0.0,75.0,11.512925464970229,73,79,open,90513800,1,36.0,22-96492,1,2022_July,Services,1.0,0.0,200041317,1
568834,1.0,1,0,0,0,0.0,90.0,11.918390573078392,73,79,open,90513700,1,36.0,22-96492,1,2022_July,Services,1.0,0.0,200041317,1
568835,1.0,1,0,0,0,0.0,70.0,11.918390573078392,73,79,open,90513800,1,36.0,22-96492,1,2022_July,Services,1.0,0.0,200041317,1
143573,3.0,0,0,0,1,25.0,35.0,12.880370743026102,73,62,open,15310000,1,38.0,22-96707,1,2022_July,Supplies,0.6,2.0,196239156,1
143574,1.0,1,0,0,1,25.0,35.0,11.209059808577656,73,62,open,15331000,1,38.0,22-96707,1,2022_July,Supplies,1.0,0.0,196239156,1
143575,4.0,1,0,0,1,40.0,35.0,12.726846619949352,73,62,open,15300000,1,38.0,22-96707,1,2022_July,Supplies,0.6666666666666666,2.0,196239156,1
143576,3.0,1,0,0,1,25.0,35.0,13.837544028411813,73,62,open,15300000,1,38.0,22-96707,1,2022_July,Supplies,0.6,2.0,196239156,1
143577,1.0,1,0,0,1,15.0,45.0,13.238680450173108,73,62,open,03310000,1,38.0,22-96707,1,2022_July,Supplies,0.5,1.0,196239156,1
548191,1.0,0,0,1,0,0.0,40.0,13.854731271117556,73,34,open,55510000,0,21.0,22-96711,0,2022_July,Services,0.5,1.0,263400939,1
188901,5.0,1,0,0,0,0.0,30.0,13.235692062711331,41,13,open,71000000,1,32.0,22-96742,1,2022_July,Services,1.0,0.0,441649225,1
188904,4.0,1,0,0,0,0.0,30.0,13.592367006650065,41,13,open,71000000,1,32.0,22-96798,1,2022_July,Services,0.6666666666666666,2.0,441649225,1
614680,1.0,1,1,1,0,0.0,40.0,12.281180118016978,72,67,open,72212600,1,30.0,22-96883,0,2022_July,Services,1.0,0.0,200052264,1
1131057,4.0,1,0,0,0,0.0,40.0,11.751682489156126,73,31,open,71310000,0,30.0,22-97056,0,2022_July,Services,1.0,0.0,130022478,1
193266,2.0,1,0,0,0,0.0,50.0,11.143541531433012,73,06,open,22000000,1,34.0,22-97117,0,2022_July,Supplies,1.0,0.0,200081362,1
632194,4.0,1,0,0,0,0.0,25.0,12.206072645530174,72,35,open,22113000,0,33.0,22-97179,1,2022_July,Supplies,1.0,0.0,213502883,1
632195,4.0,1,0,0,0,0.0,25.0,11.695247021764184,72,35,open,22113000,0,33.0,22-97179,1,2022_July,Supplies,1.0,0.0,213502883,1
632196,3.0,1,0,0,0,0.0,25.0,11.002099841204238,72,35,open,22113000,0,33.0,22-97179,1,2022_July,Supplies,1.0,0.0,213502883,1
632197,2.0,1,0,0,0,0.0,25.0,10.373491181781864,72,35,open,22113000,0,33.0,22-97179,1,2022_July,Supplies,1.0,0.0,213502883,1
1098623,1.0,0,0,0,1,20.0,30.0,10.668955394675699,73,52,open,79811000,1,29.0,22-97229,1,2022_July,Services,0.5,1.0,200044170,1
1098625,0.0,0,0,0,1,20.0,30.0,10.44581184336149,73,52,open,79810000,1,29.0,22-97229,1,2022_July,Services,0.0,2.0,200044170,0
1098626,2.0,0,0,0,1,20.0,30.0,11.790557201568507,73,52,open,79810000,1,29.0,22-97229,1,2022_July,Services,1.0,0.0,200044170,1
1099091,3.0,0,0,0,1,20.0,30.0,9.546812608597396,73,52,open,79810000,1,29.0,22-97244,0,2022_July,Services,1.0,0.0,200044170,1
553534,0.0,0,0,0,0,0.0,40.0,15.22909172481947,73,44,open,45242210,0,54.0,22-97276,1,2022_July,Works,0.0,5.0,200091007,0
553535,4.0,1,0,0,0,0.0,40.0,12.9238148729455,73,44,open,45242210,0,54.0,22-97276,1,2022_July,Works,1.0,0.0,200091007,1
553536,0.0,0,0,0,0,0.0,40.0,13.996163974185073,73,44,open,45233140,0,54.0,22-97276,1,2022_July,Works,0.0,3.0,200091007,0
356207,3.0,0,0,0,0,0.0,45.0,13.258346781390424,73,94,open,45311200,0,32.0,22-97355,1,2022_July,Works,0.6,2.0,267500452,1
709266,0.0,0,0,0,0,0.0,40.0,15.189972693577527,72,74,negotiated,71300000,1,31.0,22-9742,0,2022_January,Services,0.0,2.0,227400017,0
269837,1.0,0,0,1,0,0.0,60.0,12.89921982609012,72,93,open,30163100,1,43.0,22-9746,0,2022_January,Supplies,0.5,1.0,219300456,1
91196,0.0,0,0,1,0,0.0,40.0,13.997832114758229,92,75,open,50312300,0,31.0,22-97462,0,2022_September,Services,0.0,1.0,420991721,0
184074,3.0,1,0,0,0,0.0,70.0,10.819778284410283,73,13,open,50720000,0,42.0,22-97501,1,2022_July,Services,1.0,0.0,130015332,1
662751,1.0,0,0,1,1,10.0,50.0,14.914122846632385,72,60,open,31681410,0,51.0,22-97573,0,2022_July,Supplies,0.3333333333333333,2.0,226000016,1
671614,0.0,0,0,0,0,0.0,40.0,10.202814064582626,72,54,open,71200000,0,30.0,22-97791,1,2022_July,Services,0.0,3.0,225400019,0
671622,0.0,0,0,0,0,0.0,40.0,9.220587688427733,72,54,open,71221000,0,30.0,22-97791,1,2022_July,Services,0.0,3.0,225400019,0
650880,3.0,1,0,0,0,0.0,60.0,12.872506172571695,73,57,open,34928480,0,31.0,22-97935,0,2022_July,Supplies,1.0,0.0,245700133,1
673583,2.0,1,0,0,0,0.0,50.0,11.07025680786452,72,54,open,38343000,0,31.0,22-97961,1,2022_July,Supplies,1.0,0.0,215404831,1
673584,2.0,0,0,0,0,0.0,50.0,13.470086371941232,72,54,open,38343000,0,31.0,22-97961,1,2022_July,Supplies,1.0,0.0,215404831,1
374123,0.0,0,0,0,0,0.0,60.0,12.802158113246987,73,62,open,79311000,0,29.0,22-97962,0,2022_July,Services,0.0,1.0,200069029,0
1152428,0.0,0,0,0,0,0.0,40.0,13.52236693167536,73,32,open,71310000,0,47.0,22-98107,0,2022_July,Services,0.0,2.0,200097061,0
523495,1.0,1,0,0,0,0.0,70.0,14.28551418721001,41,06,negotiated,34630000,1,15.0,22-98224,1,2022_July,Supplies,1.0,0.0,794030213,1
523496,1.0,1,0,0,0,0.0,70.0,11.512925464970229,41,06,negotiated,34630000,1,15.0,22-98224,1,2022_July,Supplies,1.0,0.0,794030213,1
337934,0.0,0,0,0,0,0.0,40.0,11.991479621543732,72,78,open,55241000,0,30.0,22-98281,0,2022_July,Services,0.0,2.0,217802081,0
923379,1.0,1,0,0,0,0.0,60.0,12.774223335915433,73,40,open,50324200,0,33.0,22-98391,0,2022_July,Services,0.25,3.0,244000865,1
188925,1.0,1,0,0,0,0.0,60.0,14.42987761886754,73,13,open,45112000,0,20.0,22-98467,0,2022_July,Works,0.25,3.0,200054807,1
479197,0.0,0,0,1,0,0.0,50.0,12.050165165098687,72,31,open,55510000,0,28.0,22-98561,0,2022_July,Services,0.0,3.0,213105554,0
708231,0.0,0,0,0,1,20.0,40.0,12.89921982609012,72,74,open,55523100,1,30.0,22-98564,0,2022_July,Services,0.0,3.0,217402130,0
545168,3.0,1,0,1,0,0.0,100.0,16.20278903514389,72,34,negotiated,45000000,0,30.0,22-98586,0,2022_September,Works,1.0,0.0,213400229,1
1036091,0.0,0,0,0,1,10.0,40.0,8.405707287144816,72,10,open,60130000,0,32.0,22-98702,1,2022_July,Services,0.0,10.0,221000052,0
1036116,0.0,0,0,0,1,10.0,40.0,12.214834151198746,72,10,open,60130000,0,32.0,22-98702,1,2022_July,Services,0.0,1.0,221000052,0
1036117,0.0,0,0,0,1,10.0,40.0,11.654077744726113,72,10,open,60130000,0,32.0,22-98702,1,2022_July,Services,0.0,1.0,221000052,0
1036118,0.0,0,0,0,1,10.0,40.0,11.260353102965206,72,10,open,60130000,0,32.0,22-98702,1,2022_July,Services,0.0,1.0,221000052,0
1036095,0.0,0,0,0,1,10.0,40.0,8.344609665713728,72,10,open,60130000,0,32.0,22-98702,1,2022_July,Services,0.0,9.0,221000052,0
1036099,0.0,0,0,0,1,10.0,40.0,8.38825921446232,72,10,open,60130000,0,32.0,22-98702,1,2022_July,Services,0.0,10.0,221000052,0
1036103,0.0,0,0,0,1,10.0,40.0,8.309627670065346,72,10,open,60130000,0,32.0,22-98702,1,2022_July,Services,0.0,9.0,221000052,0
1036107,0.0,0,0,0,1,10.0,40.0,8.485974933038676,72,10,open,60130000,0,32.0,22-98702,1,2022_July,Services,0.0,8.0,221000052,0
1036111,0.0,0,0,0,1,10.0,40.0,7.423401266106573,72,10,open,60130000,0,32.0,22-98702,1,2022_July,Services,0.0,2.0,221000052,0
1036112,0.0,0,0,0,1,10.0,40.0,11.773071887227488,72,10,open,60130000,0,32.0,22-98702,1,2022_July,Services,0.0,1.0,221000052,0
1036113,0.0,0,0,0,1,10.0,40.0,11.3453112234485,72,10,open,60130000,0,32.0,22-98702,1,2022_July,Services,0.0,1.0,221000052,0
1036114,0.0,0,0,0,1,10.0,40.0,10.625270779632405,72,10,open,60130000,0,32.0,22-98702,1,2022_July,Services,0.0,1.0,221000052,0
787723,0.0,0,0,0,0,0.0,40.0,11.806452919837529,72,84,open,66515000,0,31.0,22-9877,1,2022_January,Services,0.0,1.0,218401321,0
787724,0.0,0,0,0,0,0.0,40.0,10.58149571425327,72,84,open,66516400,0,31.0,22-9877,1,2022_January,Services,0.0,2.0,218401321,0
787725,0.0,0,0,0,0,0.0,40.0,10.582282226871673,72,84,open,66514110,0,31.0,22-9877,1,2022_January,Services,0.0,2.0,218401321,0
787726,0.0,0,0,0,0,0.0,40.0,9.89917828094803,72,84,open,66513100,0,31.0,22-9877,1,2022_January,Services,0.0,2.0,218401321,0
787727,0.0,0,0,0,0,0.0,40.0,8.194229304819817,72,84,open,66513100,0,31.0,22-9877,1,2022_January,Services,0.0,3.0,218401321,0
787728,0.0,0,0,0,0,0.0,40.0,12.503388166950193,72,84,open,66512000,0,31.0,22-9877,1,2022_January,Services,0.0,2.0,218401321,0
413719,1.0,1,0,0,0,0.0,40.0,13.346425194982993,41,76,open,79570000,1,29.0,22-98780,0,2022_July,Services,1.0,0.0,781107446,1
804454,2.0,1,0,0,0,0.0,60.0,12.765688433465597,72,73,open,90620000,0,36.0,22-98781,0,2022_July,Services,1.0,0.0,217300540,1
863416,1.0,1,0,0,0,0.0,40.0,11.595654837249187,73,03,open,50711000,0,33.0,22-98900,0,2022_July,Services,0.5,1.0,200071363,1
502660,1.0,1,0,0,0,0.0,40.0,14.28551418721001,73,95,open,48190000,1,19.0,22-98939,1,2022_July,Services,1.0,0.0,200050722,1
502678,3.0,1,0,0,0,0.0,40.0,14.914122846632385,73,95,open,48190000,1,19.0,22-98939,1,2022_July,Services,1.0,0.0,200050722,1
502680,1.0,1,0,0,0,0.0,40.0,13.815510557964274,73,95,open,48190000,1,19.0,22-98939,1,2022_July,Services,1.0,0.0,200050722,1
502681,1.0,1,0,0,0,0.0,40.0,13.815510557964274,73,95,open,48190000,1,19.0,22-98939,1,2022_July,Services,1.0,0.0,200050722,1
502682,1.0,1,0,0,0,0.0,40.0,13.592367006650065,73,95,open,48190000,1,19.0,22-98939,1,2022_July,Services,1.0,0.0,200050722,1
502683,1.0,1,0,0,0,0.0,40.0,13.592367006650065,73,95,open,48190000,1,19.0,22-98939,1,2022_July,Services,1.0,0.0,200050722,1
502684,1.0,1,0,0,0,0.0,40.0,14.914122846632385,73,95,open,48190000,1,19.0,22-98939,1,2022_July,Services,0.3333333333333333,2.0,200050722,1
502685,1.0,1,0,0,0,0.0,40.0,14.28551418721001,73,95,open,48190000,1,19.0,22-98939,1,2022_July,Services,1.0,0.0,200050722,1
502665,4.0,1,0,0,0,0.0,40.0,14.28551418721001,73,95,open,48190000,1,19.0,22-98939,1,2022_July,Services,1.0,0.0,200050722,1
502686,1.0,1,0,0,0,0.0,40.0,14.28551418721001,73,95,open,48190000,1,19.0,22-98939,1,2022_July,Services,1.0,0.0,200050722,1
502687,1.0,1,0,0,0,0.0,40.0,13.815510557964274,73,95,open,48190000,1,19.0,22-98939,1,2022_July,Services,0.5,1.0,200050722,1
502663,1.0,1,0,0,0,0.0,40.0,13.815510557964274,73,95,open,48190000,1,19.0,22-98939,1,2022_July,Services,1.0,0.0,200050722,1
502667,1.0,1,0,0,0,0.0,40.0,14.28551418721001,73,95,open,48190000,1,19.0,22-98939,1,2022_July,Services,1.0,0.0,200050722,1
502668,1.0,1,0,0,0,0.0,40.0,13.815510557964274,73,95,open,48190000,1,19.0,22-98939,1,2022_July,Services,1.0,0.0,200050722,1
502669,2.0,1,0,0,0,0.0,40.0,14.914122846632385,73,95,open,48190000,1,19.0,22-98939,1,2022_July,Services,1.0,0.0,200050722,1
502671,5.0,1,0,0,0,0.0,40.0,14.914122846632385,73,95,open,48190000,1,19.0,22-98939,1,2022_July,Services,0.8333333333333334,1.0,200050722,1
502672,1.0,1,0,0,0,0.0,40.0,14.914122846632385,73,95,open,48190000,1,19.0,22-98939,1,2022_July,Services,1.0,0.0,200050722,1
502674,1.0,1,0,0,0,0.0,40.0,14.914122846632385,73,95,open,48190000,1,19.0,22-98939,1,2022_July,Services,1.0,0.0,200050722,1
502676,1.0,1,0,0,0,0.0,40.0,14.914122846632385,73,95,open,48190000,1,19.0,22-98939,1,2022_July,Services,1.0,0.0,200050722,1
1033875,0.0,0,0,0,0,0.0,30.0,14.508657738524219,73,10,open,71351810,1,47.0,22-98974,0,2022_July,Services,0.0,6.0,200062107,0
1035696,0.0,0,0,0,0,0.0,40.0,14.508657738524219,73,10,open,72316000,1,47.0,22-99037,0,2022_July,Services,0.0,4.0,200062107,0
1035700,0.0,0,0,0,0,0.0,50.0,13.928839243271277,73,10,open,45112500,1,33.0,22-99119,1,2022_July,Works,0.0,3.0,200062107,0
1035701,0.0,0,0,0,0,0.0,50.0,13.235692062711331,73,10,open,45112500,1,33.0,22-99119,1,2022_July,Works,0.0,5.0,200062107,0
1035702,0.0,0,0,0,0,0.0,50.0,14.508657738524219,73,10,open,45112500,1,33.0,22-99119,1,2022_July,Works,0.0,5.0,200062107,0
1035703,0.0,0,0,0,0,0.0,50.0,13.854731271117556,73,10,open,45112500,1,33.0,22-99119,1,2022_July,Works,0.0,5.0,200062107,0
1035705,0.0,0,0,0,0,0.0,50.0,14.28551418721001,73,10,open,45112500,1,33.0,22-99119,1,2022_July,Works,0.0,4.0,200062107,0
1035706,0.0,0,0,0,0,0.0,50.0,13.487006490992238,73,10,open,45112500,1,33.0,22-99119,1,2022_July,Works,0.0,3.0,200062107,0
1035707,0.0,0,0,0,0,0.0,50.0,13.592367006650065,73,10,open,45112500,1,33.0,22-99119,1,2022_July,Works,0.0,4.0,200062107,0
1035708,0.0,0,0,0,0,0.0,50.0,13.928839243271277,73,10,open,45112500,1,33.0,22-99119,1,2022_July,Works,0.0,2.0,200062107,0
1036085,0.0,0,0,0,0,0.0,40.0,15.068273526459642,73,10,open,79311000,1,47.0,22-99188,0,2022_July,Services,0.0,6.0,200062107,0
524944,1.0,1,0,0,0,0.0,100.0,19.906820440041972,72,06,negotiated,79950000,0,33.0,22-99287,0,2022_July,Services,1.0,0.0,210600292,1
184090,1.0,1,0,0,0,0.0,60.0,12.63947712232758,73,13,open,79212000,0,41.0,22-99341,1,2022_July,Services,0.2,4.0,200054807,1
184091,3.0,1,0,0,0,0.0,60.0,13.268582686905306,73,13,open,79212000,0,41.0,22-99341,1,2022_July,Services,0.6,2.0,200054807,1
259605,6.0,1,0,0,0,0.0,60.0,14.22097566607244,73,69,negotiated,71335000,1,26.0,22-99757,0,2022_July,Services,0.8571428571428571,1.0,200096386,1
259606,6.0,1,0,0,0,0.0,60.0,14.22097566607244,73,69,negotiated,71335000,1,26.0,22-99757,0,2022_July,Services,0.8571428571428571,1.0,200096386,1
259607,6.0,0,0,0,0,0.0,60.0,14.22097566607244,73,69,negotiated,71335000,1,26.0,22-99757,0,2022_July,Services,0.8571428571428571,1.0,200096386,1
87695,2.0,0,0,1,0,0.0,60.0,16.67079442858296,84,75,negotiated,35120000,0,28.0,22-99862,0,2022_July,Supplies,0.3333333333333333,4.0,831330758,1
321970,0.0,0,0,0,0,0.0,40.0,13.122363377404328,73,33,open,50312000,0,31.0,22-99895,0,2022_July,Services,0.0,2.0,130018351,0
679821,9.0,1,0,1,0,0.0,60.0,12.793859310432293,72,45,open,18440000,1,30.0,23-100007,0,2023_July,Supplies,1.0,0.0,224500017,1
590390,1.0,0,0,0,0,0.0,40.0,12.100712129872347,73,38,open,79952000,1,30.0,23-100013,1,2023_July,Services,0.5,1.0,200040715,1
590391,5.0,1,0,0,0,0.0,40.0,11.512925464970229,73,38,open,79822500,1,30.0,23-100013,1,2023_July,Services,0.8333333333333334,1.0,200040715,1
590392,1.0,1,0,0,0,0.0,40.0,12.154779351142624,73,38,open,92400000,1,30.0,23-100013,1,2023_July,Services,1.0,0.0,200040715,1
590393,0.0,0,0,0,0,0.0,40.0,11.695247021764184,73,38,open,92111000,1,30.0,23-100013,1,2023_July,Services,0.0,1.0,200040715,0
590395,1.0,1,0,0,1,10.0,40.0,13.304684934198283,73,38,open,39154100,1,30.0,23-100013,1,2023_July,Supplies,1.0,0.0,200040715,1
240886,0.0,0,0,0,0,0.0,100.0,15.924773003456366,73,69,negotiated,92610000,0,30.0,23-100036,0,2023_August,Services,0.0,3.0,246900757,0
770876,1.0,1,0,0,0,0.0,40.0,11.43246220220913,92,14,open,79713000,0,36.0,23-100037,0,2023_July,Services,1.0,0.0,503166753,1
320844,0.0,0,1,1,1,15.0,50.0,14.508657738524219,73,33,open,90910000,1,56.0,23-100092,1,2023_July,Services,0.0,10.0,130018351,0
320853,1.0,0,1,1,1,15.0,50.0,13.122363377404328,73,33,open,90910000,1,56.0,23-100092,1,2023_July,Services,0.2,4.0,130018351,1
320854,0.0,0,1,1,1,15.0,50.0,13.815510557964274,73,33,open,90910000,1,56.0,23-100092,1,2023_July,Services,0.0,2.0,130018351,0
320855,1.0,0,1,1,1,15.0,35.0,13.122363377404328,73,33,open,90910000,1,56.0,23-100092,1,2023_July,Services,0.25,3.0,130018351,1
320857,1.0,1,1,1,1,15.0,50.0,13.815510557964274,73,33,open,90910000,1,56.0,23-100092,1,2023_July,Services,1.0,0.0,130018351,1
320859,0.0,0,1,1,1,5.0,60.0,12.611537753638338,73,33,open,90910000,1,56.0,23-100092,1,2023_July,Services,0.0,1.0,130018351,0
320845,1.0,0,1,1,1,15.0,50.0,14.508657738524219,73,33,open,90910000,1,56.0,23-100092,1,2023_July,Services,0.125,7.0,130018351,1
320846,0.0,0,1,1,1,15.0,50.0,14.508657738524219,73,33,open,90910000,1,56.0,23-100092,1,2023_July,Services,0.0,8.0,130018351,0
320847,0.0,0,1,1,1,15.0,50.0,14.508657738524219,73,33,open,90910000,1,56.0,23-100092,1,2023_July,Services,0.0,8.0,130018351,0
320848,0.0,0,1,1,1,15.0,50.0,15.404745763080856,73,33,open,90910000,1,56.0,23-100092,1,2023_July,Services,0.0,8.0,130018351,0
320850,1.0,0,1,1,1,15.0,50.0,14.508657738524219,73,33,open,90910000,1,56.0,23-100092,1,2023_July,Services,0.1,9.0,130018351,1
320851,0.0,0,1,1,1,15.0,50.0,14.508657738524219,73,33,open,90910000,1,56.0,23-100092,1,2023_July,Services,0.0,5.0,130018351,0
78440,1.0,1,0,0,0,0.0,40.0,14.22097566607244,73,75,open,70130000,1,30.0,23-100098,0,2023_July,Services,0.5,1.0,197517196,1
78441,1.0,0,0,0,0,0.0,40.0,14.22097566607244,73,75,open,70130000,1,30.0,23-100098,0,2023_July,Services,0.5,1.0,197517196,1
197707,2.0,1,1,1,0,0.0,60.0,10.994528584774587,73,75,open,90919200,0,29.0,23-100121,1,2023_July,Services,1.0,0.0,180092264,1
197708,5.0,1,1,1,0,0.0,60.0,11.641485244581853,73,75,open,90919200,0,29.0,23-100121,1,2023_July,Services,1.0,0.0,180092264,1
197709,5.0,1,1,1,0,0.0,60.0,11.773834286178456,73,75,open,90919200,0,29.0,23-100121,1,2023_July,Services,1.0,0.0,180092264,1
197710,3.0,1,1,1,0,0.0,60.0,11.257665276692572,73,75,open,90919200,0,29.0,23-100121,1,2023_July,Services,1.0,0.0,180092264,1
197711,3.0,1,1,1,0,0.0,60.0,11.412635737772911,73,75,open,90919200,0,29.0,23-100121,1,2023_July,Services,1.0,0.0,180092264,1
197712,1.0,1,1,1,0,0.0,60.0,11.098939154318382,73,75,open,90919200,0,29.0,23-100121,1,2023_July,Services,1.0,0.0,180092264,1
122732,2.0,0,0,0,0,0.0,60.0,13.304684934198283,73,59,open,71600000,1,37.0,23-100214,1,2023_July,Services,0.4,3.0,200093201,1
918024,2.0,0,0,0,0,0.0,40.0,13.899162130459885,72,85,open,72610000,0,31.0,23-100376,0,2023_July,Services,0.5,2.0,228500013,1
1034743,0.0,0,0,0,0,0.0,40.0,11.130064937371383,73,10,open,45111100,0,30.0,23-100391,1,2023_July,Works,0.0,1.0,241000488,0
1034751,0.0,0,0,0,0,0.0,40.0,12.946041840436992,73,10,open,45421150,0,30.0,23-100391,1,2023_July,Works,0.0,2.0,241000488,0
1034752,0.0,0,0,0,0,0.0,40.0,13.687677186454389,73,10,open,45310000,0,30.0,23-100391,1,2023_July,Works,0.0,2.0,241000488,0
